Year,Period,State,Data Item,Value
2011,YEAR,Iowa,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",24732000
2011,YEAR,Kansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22990000
2011,YEAR,Kentucky,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5598000
2011,YEAR,Louisiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3538000
2011,YEAR,Maine,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",263000
2011,YEAR,Maryland,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1502000
2011,YEAR,Massachusetts,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",95000
2011,YEAR,Michigan,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6568000
2011,YEAR,Minnesota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19592000
2011,YEAR,Mississippi,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4552000
2011,YEAR,Missouri,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",13771000
2011,YEAR,Montana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8720000
2011,YEAR,Nebraska,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19291000
2011,YEAR,Nevada,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",481000
2011,YEAR,New Hampshire,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",68000
2011,YEAR,New Jersey,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",317000
2011,YEAR,New Mexico,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1033000
2011,YEAR,New York,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2864000
2011,YEAR,North Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4829000
2011,YEAR,North Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",18245000
2011,YEAR,Ohio,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9994000
2011,YEAR,Oklahoma,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9514000
2011,YEAR,Oregon,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2249000
2011,YEAR,Pennsylvania,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3729000
2011,YEAR,Rhode Island,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",12000
2011,YEAR,South Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1638000
2011,YEAR,South Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",16403000
2011,YEAR,Tennessee,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4877000
2011,YEAR,Texas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",21267000
2011,YEAR,Utah,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1064000
2011,YEAR,Vermont,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",265000
2011,YEAR,Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2951000
2011,YEAR,Washington,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3718000
2011,YEAR,West Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",723000
2011,YEAR,Wisconsin,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8026000
2011,YEAR,Wyoming,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1551000
2010,YEAR,Alabama,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2075000
2010,YEAR,Arizona,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",724000
2010,YEAR,Arkansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",7631000
2010,YEAR,California,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4196000
2010,YEAR,Colorado,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6195000
2010,YEAR,Connecticut,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",88000
2010,YEAR,Delaware,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",442000
2010,YEAR,Florida,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1079000
2010,YEAR,Georgia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3556000
2010,YEAR,Hawaii,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",17000
2010,YEAR,Idaho,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4368000
2010,YEAR,Illinois,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22687000
2010,YEAR,Indiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",12140000
2010,YEAR,Iowa,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",24595000
2010,YEAR,Kansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22629000
2010,YEAR,Kentucky,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5475000
2010,YEAR,Louisiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3407000
2010,YEAR,Maine,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",268000
2010,YEAR,Maryland,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1417000
2010,YEAR,Massachusetts,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",99000
2010,YEAR,Michigan,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6483000
2010,YEAR,Minnesota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19818000
2010,YEAR,Mississippi,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4321000
2010,YEAR,Missouri,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",13110000
2010,YEAR,Montana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9215000
2010,YEAR,Nebraska,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19211000
2010,YEAR,Nevada,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",491000
2010,YEAR,New Hampshire,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",71000
2010,YEAR,New Jersey,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",306000
2010,YEAR,New Mexico,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1085000
2010,YEAR,New York,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2889000
2010,YEAR,North Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4663000
2010,YEAR,North Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",21386000
2010,YEAR,Ohio,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9950000
2010,YEAR,Oklahoma,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10215000
2010,YEAR,Oregon,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2189000
2010,YEAR,Pennsylvania,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3688000
2010,YEAR,Rhode Island,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",11000
2010,YEAR,South Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1621000
2010,YEAR,South Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",16103000
2010,YEAR,Tennessee,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4762000
2010,YEAR,Texas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",21972000
2010,YEAR,Utah,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1000000
2010,YEAR,Vermont,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",287000
2010,YEAR,Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2774000
2010,YEAR,Washington,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3681000
2010,YEAR,West Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",695000
2010,YEAR,Wisconsin,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",7864000
2010,YEAR,Wyoming,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1619000
2009,YEAR,Alabama,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2200000
2009,YEAR,Arizona,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",730000
2009,YEAR,Arkansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",7741000
2009,YEAR,California,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4168000
2009,YEAR,Colorado,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6061000
2009,YEAR,Connecticut,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",90000
2009,YEAR,Delaware,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",467000
2009,YEAR,Florida,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1041000
2009,YEAR,Georgia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3764000
2009,YEAR,Hawaii,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22000
2009,YEAR,Idaho,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4348000
2009,YEAR,Illinois,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22937000
2009,YEAR,Indiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",12155000
2009,YEAR,Iowa,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",24648000
2009,YEAR,Kansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22669000
2009,YEAR,Kentucky,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5739000
2009,YEAR,Louisiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3410000
2009,YEAR,Maine,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",281000
2009,YEAR,Maryland,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1467000
2009,YEAR,Massachusetts,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",102000
2009,YEAR,Michigan,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6436000
2009,YEAR,Minnesota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19585000
2009,YEAR,Mississippi,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4339000
2009,YEAR,Missouri,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",13536000
2009,YEAR,Montana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9050000
2009,YEAR,Nebraska,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19010000
2009,YEAR,Nevada,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",515000
2009,YEAR,New Hampshire,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",72000
2009,YEAR,New Jersey,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",315000
2009,YEAR,New Mexico,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1055000
2009,YEAR,New York,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2930000
2009,YEAR,North Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4886000
2009,YEAR,North Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",21583000
2009,YEAR,Ohio,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9991000
2009,YEAR,Oklahoma,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10450000
2009,YEAR,Oregon,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2164000
2009,YEAR,Pennsylvania,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3718000
2009,YEAR,Rhode Island,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10000
2009,YEAR,South Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1664000
2009,YEAR,South Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",17401000
2009,YEAR,Tennessee,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4887000
2009,YEAR,Texas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22419000
2009,YEAR,Utah,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",994000
2009,YEAR,Vermont,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",281000
2009,YEAR,Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2681000
2009,YEAR,Washington,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3650000
2009,YEAR,West Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",701000
2009,YEAR,Wisconsin,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8160000
2009,YEAR,Wyoming,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1700000
2008,YEAR,Alabama,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2333000
2008,YEAR,Arizona,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",742000
2008,YEAR,Arkansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8361000
2008,YEAR,California,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4472000
2008,YEAR,Colorado,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5972000
2008,YEAR,Connecticut,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",85000
2008,YEAR,Delaware,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",485000
2008,YEAR,Florida,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1074000
2008,YEAR,Georgia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4006000
2008,YEAR,Hawaii,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",23000
2008,YEAR,Idaho,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4316000
2008,YEAR,Illinois,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",23251000
2008,YEAR,Indiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",12345000
2008,YEAR,Iowa,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",24790000
2008,YEAR,Kansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22964000
2008,YEAR,Kentucky,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5929000
2008,YEAR,Louisiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3695000
2008,YEAR,Maine,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",275000
2008,YEAR,Maryland,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1463000
2008,YEAR,Massachusetts,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",95000
2008,YEAR,Michigan,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6517000
2008,YEAR,Minnesota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19778000
2008,YEAR,Mississippi,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4662000
2008,YEAR,Missouri,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",14100000
2008,YEAR,Montana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",9209000
2008,YEAR,Nebraska,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",18789000
2008,YEAR,Nevada,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",490000
2008,YEAR,New Hampshire,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",68000
2008,YEAR,New Jersey,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",336000
2008,YEAR,New Mexico,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1104000
2008,YEAR,New York,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2908000
2008,YEAR,North Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5068000
2008,YEAR,North Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",23685000
2008,YEAR,Ohio,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10147000
2008,YEAR,Oklahoma,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10259000
2008,YEAR,Oregon,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2184000
2008,YEAR,Pennsylvania,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3924000
2008,YEAR,Rhode Island,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10000
2008,YEAR,South Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1725000
2008,YEAR,South Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",17533000
2008,YEAR,Tennessee,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5033000
2008,YEAR,Texas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22488000
2008,YEAR,Utah,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",996000
2008,YEAR,Vermont,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",274000
2008,YEAR,Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2820000
2008,YEAR,Washington,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3647000
2008,YEAR,West Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",678000
2008,YEAR,Wisconsin,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8066000
2008,YEAR,Wyoming,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1469000
2007,YEAR,Alabama,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2108000
2007,YEAR,Arizona,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",691000
2007,YEAR,Arkansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8161000
2007,YEAR,California,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4325000
2007,YEAR,Colorado,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6176000
2007,YEAR,Connecticut,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",90000
2007,YEAR,Delaware,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",450000
2007,YEAR,Florida,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1053000
2007,YEAR,Georgia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3779000
2007,YEAR,Hawaii,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",23000
2007,YEAR,Idaho,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4254000
2007,YEAR,Illinois,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",23301000
2007,YEAR,Indiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",12355000
2007,YEAR,Iowa,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",24410000
2007,YEAR,Kansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22991000
2007,YEAR,Kentucky,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",5794000
2007,YEAR,Louisiana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3395000
2007,YEAR,Maine,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",276000
2007,YEAR,Maryland,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1428000
2007,YEAR,Massachusetts,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",101000
2007,YEAR,Michigan,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",6527000
2007,YEAR,Minnesota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",19565000
2007,YEAR,Mississippi,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4574000
2007,YEAR,Missouri,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",13953000
2007,YEAR,Montana,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8915000
2007,YEAR,Nebraska,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",18813000
2007,YEAR,Nevada,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",498000
2007,YEAR,New Hampshire,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",69000
2007,YEAR,New Jersey,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",328000
2007,YEAR,New Mexico,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1152000
2007,YEAR,New York,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2874000
2007,YEAR,North Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4721000
2007,YEAR,North Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22059000
2007,YEAR,Ohio,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10166000
2007,YEAR,Oklahoma,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",10363000
2007,YEAR,Oregon,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2104000
2007,YEAR,Pennsylvania,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4038000
2007,YEAR,Rhode Island,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",11000
2007,YEAR,South Carolina,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1652000
2007,YEAR,South Dakota,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",16637000
2007,YEAR,Tennessee,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4688000
2007,YEAR,Texas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",22629000
2007,YEAR,Utah,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",991000
2007,YEAR,Vermont,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",282000
2007,YEAR,Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",2742000
2007,YEAR,Washington,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",3642000
2007,YEAR,West Virginia,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",671000
2007,YEAR,Wisconsin,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",8100000
2007,YEAR,Wyoming,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1519000
2006,YEAR,Alabama,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",1982000
2006,YEAR,Arizona,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",674000
2006,YEAR,Arkansas,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",7769000
2006,YEAR,California,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",4348000
